file_name,.pred_fruit,.pred_flower,.logit_fruit,.logit_flower,.class_flower,.class_fruit,.equivocal_flower,.equivocal_fruit
89811890.jpeg,0.09600830078125,0.99072265625,-2.2421875,4.671875,Detected,Not Detected,Unequivocal,Unequivocal
89811891.jpeg,0.0153045654296875,0.99658203125,-4.1640625,5.66015625,Detected,Not Detected,Unequivocal,Unequivocal
89825745.jpeg,0.001964569091796875,0.9970703125,-6.23046875,5.84375,Detected,Not Detected,Unequivocal,Unequivocal
89903047.jpeg,0.012237548828125,0.9951171875,-4.390625,5.33984375,Detected,Not Detected,Unequivocal,Unequivocal
8994329.jpeg,0.09332275390625,0.1444091796875,-2.2734375,-1.779296875,Not Detected,Not Detected,Unequivocal,Unequivocal
89951644.jpg,0.437255859375,0.6640625,-0.252685546875,0.68115234375,Not Detected,Not Detected,Equivocal,Equivocal
89965345.jpeg,0.001956939697265625,0.9990234375,-6.234375,7.0234375,Detected,Not Detected,Unequivocal,Unequivocal
89965359.jpeg,0.362548828125,0.36376953125,-0.564453125,-0.55859375,Not Detected,Not Detected,Equivocal,Equivocal
89993513.jpeg,0.1007080078125,0.7744140625,-2.189453125,1.232421875,Not Detected,Not Detected,Equivocal,Unequivocal
90110457.jpg,0.02337646484375,0.1583251953125,-3.732421875,-1.6708984375,Not Detected,Not Detected,Unequivocal,Unequivocal
90166051.jpeg,0.204345703125,0.5009765625,-1.359375,0.004367828369140625,Not Detected,Not Detected,Equivocal,Unequivocal
90349832.jpg,0.007175445556640625,0.998046875,-4.9296875,6.20703125,Detected,Not Detected,Unequivocal,Unequivocal
90349925.jpg,0.236572265625,0.307861328125,-1.171875,-0.8095703125,Not Detected,Not Detected,Equivocal,Equivocal
90357016.jpg,0.1396484375,0.369140625,-1.818359375,-0.53564453125,Not Detected,Not Detected,Equivocal,Unequivocal
90374001.jpg,0.88330078125,0.0094146728515625,2.0234375,-4.65625,Not Detected,Detected,Unequivocal,Unequivocal
90455999.jpeg,0.300537109375,0.5283203125,-0.84423828125,0.11297607421875,Not Detected,Not Detected,Equivocal,Equivocal
90473246.jpg,0.428955078125,0.164306640625,-0.2861328125,-1.626953125,Not Detected,Not Detected,Unequivocal,Equivocal
90473258.jpg,0.044586181640625,0.41357421875,-3.064453125,-0.349609375,Not Detected,Not Detected,Equivocal,Unequivocal
90581937.jpg,0.31005859375,0.182373046875,-0.7998046875,-1.5,Not Detected,Not Detected,Unequivocal,Equivocal
90689798.jpg,0.04302978515625,0.87451171875,-3.1015625,1.9423828125,Detected,Not Detected,Unequivocal,Unequivocal
90766349.jpg,0.2978515625,0.8037109375,-0.85791015625,1.4091796875,Not Detected,Not Detected,Equivocal,Equivocal
90830222.jpg,0.051177978515625,0.45556640625,-2.919921875,-0.17822265625,Not Detected,Not Detected,Equivocal,Unequivocal
90830231.jpg,0.03460693359375,0.97607421875,-3.328125,3.71875,Detected,Not Detected,Unequivocal,Unequivocal
90830277.jpg,0.00498199462890625,0.01519012451171875,-5.296875,-4.171875,Not Detected,Not Detected,Unequivocal,Unequivocal
90830282.jpg,0.300537109375,0.146240234375,-0.84423828125,-1.7646484375,Not Detected,Not Detected,Unequivocal,Equivocal
90830296.jpg,0.036895751953125,0.94677734375,-3.26171875,2.876953125,Detected,Not Detected,Unequivocal,Unequivocal
90830301.jpg,0.0137939453125,0.93505859375,-4.26953125,2.66796875,Detected,Not Detected,Unequivocal,Unequivocal
90830302.jpg,0.00634002685546875,0.9140625,-5.0546875,2.361328125,Detected,Not Detected,Unequivocal,Unequivocal
90830361.jpg,0.2269287109375,0.6982421875,-1.2255859375,0.837890625,Not Detected,Not Detected,Equivocal,Unequivocal
90830395.jpg,0.003635406494140625,0.99951171875,-5.61328125,7.6484375,Detected,Not Detected,Unequivocal,Unequivocal
90830402.jpg,0.3212890625,0.279541015625,-0.74755859375,-0.9462890625,Not Detected,Not Detected,Unequivocal,Equivocal
90830404.jpg,0.070068359375,0.0850830078125,-2.5859375,-2.375,Not Detected,Not Detected,Unequivocal,Unequivocal
90830424.jpg,0.0103302001953125,0.9453125,-4.5625,2.845703125,Detected,Not Detected,Unequivocal,Unequivocal
90832823.jpg,0.023101806640625,0.9462890625,-3.744140625,2.865234375,Detected,Not Detected,Unequivocal,Unequivocal
90832834.jpg,0.003063201904296875,0.99951171875,-5.78515625,7.30859375,Detected,Not Detected,Unequivocal,Unequivocal
90832874.jpg,0.0238189697265625,0.39111328125,-3.712890625,-0.443115234375,Not Detected,Not Detected,Equivocal,Unequivocal
90835312.jpg,0.89501953125,0.1295166015625,2.14453125,-1.9052734375,Not Detected,Detected,Unequivocal,Unequivocal
90835340.jpg,0.412353515625,0.25146484375,-0.354248046875,-1.0908203125,Not Detected,Not Detected,Unequivocal,Equivocal
90838424.jpg,0.0089874267578125,0.03753662109375,-4.703125,-3.244140625,Not Detected,Not Detected,Unequivocal,Unequivocal
90838469.jpg,0.0965576171875,0.79248046875,-2.236328125,1.33984375,Not Detected,Not Detected,Equivocal,Unequivocal
90840185.jpg,0.01422882080078125,0.6689453125,-4.23828125,0.703125,Not Detected,Not Detected,Equivocal,Unequivocal
90840204.jpg,0.15869140625,0.369140625,-1.66796875,-0.5361328125,Not Detected,Not Detected,Equivocal,Unequivocal
90848780.png,0.0192718505859375,0.990234375,-3.9296875,4.6328125,Detected,Not Detected,Unequivocal,Unequivocal
90853237.jpeg,0.1309814453125,0.168212890625,-1.892578125,-1.5986328125,Not Detected,Not Detected,Unequivocal,Unequivocal
90955403.jpg,0.0287628173828125,0.07318115234375,-3.51953125,-2.5390625,Not Detected,Not Detected,Unequivocal,Unequivocal
90955419.jpg,0.0150146484375,0.9970703125,-4.18359375,5.765625,Detected,Not Detected,Unequivocal,Unequivocal
90955442.jpg,0.035736083984375,0.451416015625,-3.294921875,-0.19482421875,Not Detected,Not Detected,Equivocal,Unequivocal
91015121.jpeg,0.1300048828125,0.0237274169921875,-1.9013671875,-3.716796875,Not Detected,Not Detected,Unequivocal,Unequivocal
91026427.jpg,0.005489349365234375,0.99853515625,-5.19921875,6.5,Detected,Not Detected,Unequivocal,Unequivocal
91027712.jpg,0.0323486328125,0.98828125,-3.3984375,4.421875,Detected,Not Detected,Unequivocal,Unequivocal
91027971.jpg,0.011505126953125,0.9931640625,-4.453125,4.95703125,Detected,Not Detected,Unequivocal,Unequivocal
91032474.jpg,0.027374267578125,0.1279296875,-3.5703125,-1.919921875,Not Detected,Not Detected,Unequivocal,Unequivocal
91036133.jpg,0.040679931640625,0.9697265625,-3.16015625,3.474609375,Detected,Not Detected,Unequivocal,Unequivocal
91196216.jpg,0.036773681640625,0.28857421875,-3.265625,-0.90283203125,Not Detected,Not Detected,Equivocal,Unequivocal
91287177.jpg,0.88720703125,0.045013427734375,2.060546875,-3.0546875,Not Detected,Detected,Unequivocal,Unequivocal
91322104.png,0.08062744140625,0.0582275390625,-2.43359375,-2.783203125,Not Detected,Not Detected,Unequivocal,Unequivocal
91322130.png,0.1363525390625,0.322998046875,-1.845703125,-0.73974609375,Not Detected,Not Detected,Equivocal,Unequivocal
91444769.jpg,0.01560211181640625,0.08587646484375,-4.14453125,-2.365234375,Not Detected,Not Detected,Unequivocal,Unequivocal
91449594.jpg,0.157470703125,0.560546875,-1.6767578125,0.244140625,Not Detected,Not Detected,Equivocal,Unequivocal
9146525.jpg,0.546875,0.29248046875,0.1885986328125,-0.8837890625,Not Detected,Detected,Equivocal,Equivocal
91555800.jpg,0.1617431640625,0.28564453125,-1.6455078125,-0.9169921875,Not Detected,Not Detected,Equivocal,Unequivocal
91582507.jpeg,0.1639404296875,0.354736328125,-1.62890625,-0.5986328125,Not Detected,Not Detected,Equivocal,Unequivocal
91762012.jpg,0.30517578125,0.022979736328125,-0.822265625,-3.75,Not Detected,Not Detected,Unequivocal,Equivocal
91778915.jpg,0.0174407958984375,0.99853515625,-4.03125,6.48828125,Detected,Not Detected,Unequivocal,Unequivocal
91778918.jpg,0.279052734375,0.447021484375,-0.94921875,-0.21240234375,Not Detected,Not Detected,Equivocal,Equivocal
91787333.jpeg,0.0030269622802734375,0.99462890625,-5.796875,5.203125,Detected,Not Detected,Unequivocal,Unequivocal
91787334.jpeg,0.00345611572265625,0.9990234375,-5.6640625,6.95703125,Detected,Not Detected,Unequivocal,Unequivocal
91871552.jpeg,0.0318603515625,0.99658203125,-3.4140625,5.67578125,Detected,Not Detected,Unequivocal,Unequivocal
91882967.jpeg,0.1134033203125,0.42333984375,-2.056640625,-0.30859375,Not Detected,Not Detected,Equivocal,Unequivocal
91975548.jpeg,0.0252685546875,0.1546630859375,-3.65234375,-1.6982421875,Not Detected,Not Detected,Unequivocal,Unequivocal
92041608.jpg,0.007843017578125,0.99755859375,-4.83984375,6.08203125,Detected,Not Detected,Unequivocal,Unequivocal
92041613.jpg,0.0802001953125,0.90283203125,-2.439453125,2.2265625,Detected,Not Detected,Unequivocal,Unequivocal
9241709.jpg,0.33935546875,0.20703125,-0.66650390625,-1.3427734375,Not Detected,Not Detected,Unequivocal,Equivocal
92508925.jpeg,0.0704345703125,0.9970703125,-2.580078125,5.765625,Detected,Not Detected,Unequivocal,Unequivocal
92519955.jpg,0.346435546875,0.1611328125,-0.63427734375,-1.6494140625,Not Detected,Not Detected,Unequivocal,Equivocal
92575077.jpg,0.9443359375,0.01306915283203125,2.833984375,-4.32421875,Not Detected,Detected,Unequivocal,Unequivocal
92723561.jpg,0.0016107559204101562,0.9990234375,-6.4296875,6.734375,Detected,Not Detected,Unequivocal,Unequivocal
92725543.jpeg,0.291259765625,0.224609375,-0.88916015625,-1.2392578125,Not Detected,Not Detected,Unequivocal,Equivocal
92779537.jpeg,0.01519012451171875,0.9677734375,-4.171875,3.404296875,Detected,Not Detected,Unequivocal,Unequivocal
92779993.jpeg,0.091552734375,0.6796875,-2.294921875,0.75146484375,Not Detected,Not Detected,Equivocal,Unequivocal
92910230.jpeg,0.34326171875,0.58544921875,-0.64892578125,0.34521484375,Not Detected,Not Detected,Equivocal,Equivocal
93309351.jpeg,0.06756591796875,0.69384765625,-2.625,0.81884765625,Not Detected,Not Detected,Equivocal,Unequivocal
93500573.jpg,0.058135986328125,0.159423828125,-2.78515625,-1.662109375,Not Detected,Not Detected,Unequivocal,Unequivocal
93520936.jpg,0.406005859375,0.3818359375,-0.380615234375,-0.481689453125,Not Detected,Not Detected,Equivocal,Equivocal
93617280.jpeg,0.0135345458984375,0.998046875,-4.2890625,6.30078125,Detected,Not Detected,Unequivocal,Unequivocal
93617287.jpeg,0.336669921875,0.385986328125,-0.67822265625,-0.4638671875,Not Detected,Not Detected,Equivocal,Equivocal
93617299.jpeg,0.10107421875,0.986328125,-2.185546875,4.28125,Detected,Not Detected,Unequivocal,Unequivocal
93617301.jpeg,0.030853271484375,0.99755859375,-3.447265625,6.08984375,Detected,Not Detected,Unequivocal,Unequivocal
93617311.jpeg,0.044189453125,0.93994140625,-3.07421875,2.748046875,Detected,Not Detected,Unequivocal,Unequivocal
93617312.jpeg,0.006313323974609375,0.99658203125,-5.05859375,5.6328125,Detected,Not Detected,Unequivocal,Unequivocal
93859382.jpg,0.67236328125,0.063232421875,0.71923828125,-2.6953125,Not Detected,Detected,Unequivocal,Equivocal
94238311.jpeg,0.00426483154296875,0.998046875,-5.453125,6.359375,Detected,Not Detected,Unequivocal,Unequivocal
94258313.jpeg,0.2171630859375,0.32177734375,-1.2822265625,-0.7451171875,Not Detected,Not Detected,Equivocal,Unequivocal
94271028.jpeg,0.0191650390625,0.99853515625,-3.935546875,6.50390625,Detected,Not Detected,Unequivocal,Unequivocal
94322076.jpeg,0.654296875,0.1513671875,0.638671875,-1.7236328125,Not Detected,Detected,Unequivocal,Equivocal
94327475.jpeg,0.1524658203125,0.446533203125,-1.7158203125,-0.214599609375,Not Detected,Not Detected,Equivocal,Unequivocal
94460212.jpeg,0.0537109375,0.438232421875,-2.869140625,-0.2479248046875,Not Detected,Not Detected,Equivocal,Unequivocal
94461715.jpeg,0.10015869140625,0.035675048828125,-2.1953125,-3.296875,Not Detected,Not Detected,Unequivocal,Unequivocal
94462109.jpeg,0.0762939453125,0.73974609375,-2.494140625,1.0458984375,Not Detected,Not Detected,Equivocal,Unequivocal
94462400.jpeg,0.12103271484375,0.9228515625,-1.982421875,2.482421875,Detected,Not Detected,Unequivocal,Unequivocal
94464720.jpeg,0.1375732421875,0.58154296875,-1.8359375,0.328369140625,Not Detected,Not Detected,Equivocal,Unequivocal
94489310.jpeg,0.359130859375,0.15869140625,-0.5791015625,-1.66796875,Not Detected,Not Detected,Unequivocal,Equivocal
94633287.jpeg,0.04931640625,0.998046875,-2.958984375,6.13671875,Detected,Not Detected,Unequivocal,Unequivocal
94692638.jpeg,0.0118255615234375,0.966796875,-4.42578125,3.365234375,Detected,Not Detected,Unequivocal,Unequivocal
94692799.jpeg,0.021209716796875,0.9951171875,-3.83203125,5.34765625,Detected,Not Detected,Unequivocal,Unequivocal
94982286.jpeg,0.1815185546875,0.053314208984375,-1.505859375,-2.876953125,Not Detected,Not Detected,Unequivocal,Unequivocal
95073068.jpeg,0.76953125,0.045440673828125,1.2060546875,-3.044921875,Not Detected,Detected,Unequivocal,Unequivocal
95322104.png,0.00669097900390625,0.9990234375,-5,7.109375,Detected,Not Detected,Unequivocal,Unequivocal
95581821.jpeg,0.08868408203125,0.5498046875,-2.330078125,0.1998291015625,Not Detected,Not Detected,Equivocal,Unequivocal
95788962.jpeg,0.74560546875,0.0274810791015625,1.076171875,-3.56640625,Not Detected,Detected,Unequivocal,Equivocal
96036476.jpeg,0.0174407958984375,0.31982421875,-4.03125,-0.75439453125,Not Detected,Not Detected,Equivocal,Unequivocal
96084941.jpeg,0.53515625,0.98583984375,0.1400146484375,4.2265625,Detected,Detected,Unequivocal,Equivocal
96085202.jpeg,0.0552978515625,0.78125,-2.837890625,1.2734375,Not Detected,Not Detected,Equivocal,Unequivocal
96085582.jpeg,0.298583984375,0.7744140625,-0.85400390625,1.234375,Not Detected,Not Detected,Equivocal,Equivocal
96142145.jpg,0.1546630859375,0.268798828125,-1.6982421875,-1.0009765625,Not Detected,Not Detected,Unequivocal,Unequivocal
96142150.jpg,0.1322021484375,0.896484375,-1.8818359375,2.16015625,Detected,Not Detected,Unequivocal,Unequivocal
96142152.jpg,0.0740966796875,0.44482421875,-2.525390625,-0.221435546875,Not Detected,Not Detected,Equivocal,Unequivocal
96142156.jpg,0.59423828125,0.272216796875,0.380615234375,-0.98388671875,Not Detected,Detected,Unequivocal,Equivocal
96142157.jpg,0.0784912109375,0.79248046875,-2.462890625,1.33984375,Not Detected,Not Detected,Equivocal,Unequivocal
96142158.jpg,0.02801513671875,0.277587890625,-3.546875,-0.95703125,Not Detected,Not Detected,Unequivocal,Unequivocal
96142160.jpg,0.09637451171875,0.615234375,-2.23828125,0.468994140625,Not Detected,Not Detected,Equivocal,Unequivocal
96142161.jpg,0.2381591796875,0.479248046875,-1.1630859375,-0.08306884765625,Not Detected,Not Detected,Equivocal,Equivocal
96142162.jpg,0.07879638671875,0.669921875,-2.458984375,0.70703125,Not Detected,Not Detected,Equivocal,Unequivocal
96142163.jpg,0.00809478759765625,0.99853515625,-4.80859375,6.3984375,Detected,Not Detected,Unequivocal,Unequivocal
96142164.jpg,0.0517578125,0.44677734375,-2.908203125,-0.214111328125,Not Detected,Not Detected,Equivocal,Unequivocal
96142168.jpg,0.0469970703125,0.290283203125,-3.009765625,-0.89404296875,Not Detected,Not Detected,Equivocal,Unequivocal
96166349.jpg,0.05108642578125,0.369384765625,-2.921875,-0.53466796875,Not Detected,Not Detected,Equivocal,Unequivocal
96237435.jpg,0.01763916015625,0.99755859375,-4.01953125,5.98046875,Detected,Not Detected,Unequivocal,Unequivocal
96300046.jpg,0.00609588623046875,0.99560546875,-5.09375,5.39453125,Detected,Not Detected,Unequivocal,Unequivocal
96308114.jpg,0.04083251953125,0.052703857421875,-3.15625,-2.888671875,Not Detected,Not Detected,Unequivocal,Unequivocal
9630898.jpg,0.007843017578125,0.1265869140625,-4.83984375,-1.931640625,Not Detected,Not Detected,Unequivocal,Unequivocal
96329681.jpg,0.0816650390625,0.62060546875,-2.419921875,0.492431640625,Not Detected,Not Detected,Equivocal,Unequivocal
96329694.jpg,0.13134765625,0.2548828125,-1.888671875,-1.072265625,Not Detected,Not Detected,Unequivocal,Unequivocal
9632976.jpg,0.306396484375,0.083740234375,-0.81689453125,-2.392578125,Not Detected,Not Detected,Unequivocal,Equivocal
9632997.jpg,0.31591796875,0.1734619140625,-0.7724609375,-1.5615234375,Not Detected,Not Detected,Unequivocal,Equivocal
9633009.jpg,0.98046875,0.01078033447265625,3.921875,-4.51953125,Not Detected,Detected,Unequivocal,Unequivocal
96331084.jpg,0.20068359375,0.505859375,-1.3818359375,0.0238800048828125,Not Detected,Not Detected,Equivocal,Unequivocal
9633154.jpeg,0.06573486328125,0.65625,-2.654296875,0.646484375,Not Detected,Not Detected,Equivocal,Unequivocal
9633214.jpg,0.146484375,0.2354736328125,-1.7626953125,-1.177734375,Not Detected,Not Detected,Unequivocal,Unequivocal
9633228.jpg,0.01483917236328125,0.99658203125,-4.1953125,5.734375,Detected,Not Detected,Unequivocal,Unequivocal
96332634.jpg,0.072509765625,0.07586669921875,-2.548828125,-2.5,Not Detected,Not Detected,Unequivocal,Unequivocal
9633365.jpg,0.03204345703125,0.2318115234375,-3.408203125,-1.1982421875,Not Detected,Not Detected,Unequivocal,Unequivocal
96335538.jpeg,0.0379638671875,0.75634765625,-3.232421875,1.1337890625,Not Detected,Not Detected,Equivocal,Unequivocal
96335541.jpeg,0.0259552001953125,0.270751953125,-3.625,-0.990234375,Not Detected,Not Detected,Unequivocal,Unequivocal
96335542.jpeg,0.027374267578125,0.07696533203125,-3.5703125,-2.484375,Not Detected,Not Detected,Unequivocal,Unequivocal
9633612.jpg,0.0312042236328125,0.81396484375,-3.435546875,1.4765625,Not Detected,Not Detected,Equivocal,Unequivocal
96478494.jpg,0.0186920166015625,0.99853515625,-3.9609375,6.46875,Detected,Not Detected,Unequivocal,Unequivocal
96605810.jpeg,0.06829833984375,0.34423828125,-2.61328125,-0.64404296875,Not Detected,Not Detected,Equivocal,Unequivocal
96605919.jpeg,0.10723876953125,0.74365234375,-2.119140625,1.064453125,Not Detected,Not Detected,Equivocal,Unequivocal
9667652.jpg,0.0203399658203125,0.99755859375,-3.875,5.9921875,Detected,Not Detected,Unequivocal,Unequivocal
96730343.jpeg,0.84619140625,0.06280517578125,1.7060546875,-2.703125,Not Detected,Detected,Unequivocal,Unequivocal
9696825.jpg,0.06231689453125,0.9951171875,-2.7109375,5.28515625,Detected,Not Detected,Unequivocal,Unequivocal
9696889.jpg,0.15283203125,0.54150390625,-1.712890625,0.166748046875,Not Detected,Not Detected,Equivocal,Unequivocal
9703903.jpeg,0.406494140625,0.1318359375,-0.37890625,-1.884765625,Not Detected,Not Detected,Unequivocal,Equivocal
97407434.jpeg,0.040313720703125,0.9765625,-3.169921875,3.7265625,Detected,Not Detected,Unequivocal,Unequivocal
97705831.jpeg,0.490966796875,0.218017578125,-0.036102294921875,-1.27734375,Not Detected,Not Detected,Unequivocal,Equivocal
97879733.jpg,0.4453125,0.9951171875,-0.21923828125,5.3046875,Detected,Not Detected,Unequivocal,Equivocal
98137107.jpeg,0.837890625,0.064208984375,1.6416015625,-2.6796875,Not Detected,Detected,Unequivocal,Unequivocal
98139392.jpeg,0.6298828125,0.0604248046875,0.53125,-2.744140625,Not Detected,Detected,Unequivocal,Equivocal
98140608.jpg,0.0323486328125,0.336669921875,-3.3984375,-0.67822265625,Not Detected,Not Detected,Equivocal,Unequivocal
98140610.jpg,0.23876953125,0.32861328125,-1.1591796875,-0.71484375,Not Detected,Not Detected,Equivocal,Equivocal
98140613.jpg,0.0094146728515625,0.64990234375,-4.65625,0.6181640625,Not Detected,Not Detected,Equivocal,Unequivocal
